Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Estes,Jeremiah,35-39,USA,4030,87,02:33:51,9231.0,2017,M
Yitref,Gedion,25-29,USA,6248,88,02:33:52,9232.0,2017,M
Tovar-Tovar,Leonardo,35-39,ESP,431,89,02:34:01,9241.0,2017,M
Rolly,Philippe,45-49,USA,408,91,02:34:29,9269.0,2017,M
Heffernan,Thomas,25-29,USA,4149,92,02:34:41,9281.0,2017,M
Deters,Matthew,30-34,USA,181,93,02:34:47,9287.0,2017,M
Guyer,Walt,35-39,USA,4123,94,02:34:47,9287.0,2017,M
Hortian,Adam,30-34,CAN,310,95,02:34:56,9296.0,2017,M
Mitchell,Michael,30-34,USA,480,96,02:35:13,9313.0,2017,M
Smith,Kent,25-29,USA,6057,97,02:35:14,9314.0,2017,M
Keyserling,Kaleb,30-34,USA,4245,98,02:35:20,9320.0,2017,M
Slocum,Matthew,35-39,USA,423,99,02:35:24,9324.0,2017,M
Hazel,Matthew,25-29,USA,4146,100,02:35:27,9327.0,2017,M
McGonagle,Ciaran,40-44,IRL,2161,102,02:35:32,9332.0,2017,M
Kovalchick,Christopher,30-34,USA,4275,104,02:35:49,9349.0,2017,M
Lazo,Reynaldo,35-39,CRC,2094,105,02:35:59,9359.0,2017,M
Gaimster,Paul,40-44,GBR,1230,106,02:36:04,9364.0,2017,M
Li,Yipeng,35-39,CHN,2109,107,02:36:04,9364.0,2017,M
Collins,Matt,25-29,USA,7126,108,02:36:28,9388.0,2017,M
Campos,Jesus,30-34,USA,162,109,02:36:34,9394.0,2017,M
Landeo Carranza,Oliver,30-34,PER,2088,110,02:36:36,9396.0,2017,M
